frame_path,detector_score,label,video_id
Celeb-synthesis__FaceSwap__MobileFaceSwap__id44_id42_0001__856b58b8/frame_000008.jpg,0.21655480563640594,1,Celeb-synthesis__FaceSwap__MobileFaceSwap__id44_id42_0001__856b58b8
YouTube-real__00188__1dfcd8c6/frame_000030.jpg,0.2582332193851471,0,YouTube-real__00188__1dfcd8c6
YouTube-real__00240__656faf6d/frame_000026.jpg,0.21355800330638885,0,YouTube-real__00240__656faf6d
YouTube-real__00255__e1eeab9f/frame_000017.jpg,0.47072118520736694,0,YouTube-real__00255__e1eeab9f
Celeb-synthesis__FaceSwap__MobileFaceSwap__id44_id42_0001__856b58b8/frame_000026.jpg,0.24296307563781738,1,Celeb-synthesis__FaceSwap__MobileFaceSwap__id44_id42_0001__856b58b8
Celeb-synthesis__FaceSwap__UniFace__id23_id24_0009__e3961dbf/frame_000004.jpg,0.24052774906158447,1,Celeb-synthesis__FaceSwap__UniFace__id23_id24_0009__e3961dbf
Celeb-synthesis__FaceReenact__HyperReenact__id19_id23_0009__210ba216/frame_000011.jpg,0.36367130279541016,1,Celeb-synthesis__FaceReenact__HyperReenact__id19_id23_0009__210ba216
Celeb-real__id19_0002__b05d205e/frame_000004.jpg,0.34719640016555786,0,Celeb-real__id19_0002__b05d205e
Celeb-real__id50_0004__81ceaea0/frame_000006.jpg,0.4156813323497772,0,Celeb-real__id50_0004__81ceaea0
Celeb-synthesis__FaceReenact__DaGAN__id10_id11_0006__3712bab8/frame_000006.jpg,0.7113429307937622,1,Celeb-synthesis__FaceReenact__DaGAN__id10_id11_0006__3712bab8
YouTube-real__00237__aaeb197a/frame_000003.jpg,0.37942764163017273,0,YouTube-real__00237__aaeb197a
Celeb-synthesis__FaceReenact__LivePortrait__id19_id26_0006__4517e423/frame_000011.jpg,0.20793351531028748,1,Celeb-synthesis__FaceReenact__LivePortrait__id19_id26_0006__4517e423
YouTube-real__00203__13a46be8/frame_000017.jpg,0.42252078652381897,0,YouTube-real__00203__13a46be8
Celeb-real__id41_0006__b2c84306/frame_000010.jpg,0.1801127791404724,0,Celeb-real__id41_0006__b2c84306
Celeb-synthesis__FaceSwap__MobileFaceSwap__id1_id37_0003__39ac8828/frame_000018.jpg,0.2901432514190674,1,Celeb-synthesis__FaceSwap__MobileFaceSwap__id1_id37_0003__39ac8828
Celeb-synthesis__FaceReenact__LIA__id19_id20_0007__f00570e7/frame_000027.jpg,0.6965439915657043,1,Celeb-synthesis__FaceReenact__LIA__id19_id20_0007__f00570e7
Celeb-synthesis__FaceSwap__MobileFaceSwap__id1_id4_0007__3ef84e70/frame_000029.jpg,0.3693481981754303,1,Celeb-synthesis__FaceSwap__MobileFaceSwap__id1_id4_0007__3ef84e70
Celeb-real__id41_0006__b2c84306/frame_000000.jpg,0.18097785115242004,0,Celeb-real__id41_0006__b2c84306
Celeb-synthesis__FaceSwap__UniFace__id19_id26_0002__4c8417c3/frame_000010.jpg,0.3752998411655426,1,Celeb-synthesis__FaceSwap__UniFace__id19_id26_0002__4c8417c3
YouTube-real__00055__e841059e/frame_000016.jpg,0.12872691452503204,0,YouTube-real__00055__e841059e
Celeb-synthesis__FaceSwap__BlendFace__id50_id52_0003__cc0baeb0/frame_000002.jpg,0.3332096040248871,1,Celeb-synthesis__FaceSwap__BlendFace__id50_id52_0003__cc0baeb0
Celeb-synthesis__FaceSwap__SimSwap__id23_id31_0002__78b72662/frame_000009.jpg,0.10536928474903107,1,Celeb-synthesis__FaceSwap__SimSwap__id23_id31_0002__78b72662
Celeb-synthesis__FaceSwap__Celeb-DF-v2__id23_id27_0000__4a141e3e/frame_000009.jpg,0.5060460567474365,1,Celeb-synthesis__FaceSwap__Celeb-DF-v2__id23_id27_0000__4a141e3e
YouTube-real__00196__a95352ad/frame_000016.jpg,0.06302496045827866,0,YouTube-real__00196__a95352ad
Celeb-real__id19_0002__b05d205e/frame_000021.jpg,0.3227546811103821,0,Celeb-real__id19_0002__b05d205e
Celeb-synthesis__TalkingFace__SadTalker__id54_0002_test_id03981_WtHDD38CbYE__17aa1a91/frame_000016.jpg,0.7074306011199951,1,Celeb-synthesis__TalkingFace__SadTalker__id54_0002_test_id03981_WtHDD38CbYE__17aa1a91
YouTube-real__00214__25dcc0b1/frame_000016.jpg,0.41537994146347046,0,YouTube-real__00214__25dcc0b1
YouTube-real__00172__5894f923/frame_000022.jpg,0.21570824086666107,0,YouTube-real__00172__5894f923
Celeb-synthesis__FaceSwap__GHOST__id24_id23_0009__2bd974c6/frame_000018.jpg,0.3004007935523987,1,Celeb-synthesis__FaceSwap__GHOST__id24_id23_0009__2bd974c6
Celeb-real__id50_0002__47f9542c/frame_000019.jpg,0.24067798256874084,0,Celeb-real__id50_0002__47f9542c
Celeb-synthesis__TalkingFace__IP_LAP__id52_0008_test_id02317_U9C74tfLcqc__22508245/frame_000024.jpg,0.89210045337677,1,Celeb-synthesis__TalkingFace__IP_LAP__id52_0008_test_id02317_U9C74tfLcqc__22508245
Celeb-synthesis__FaceSwap__MobileFaceSwap__id44_id42_0001__856b58b8/frame_000000.jpg,0.16982780396938324,1,Celeb-synthesis__FaceSwap__MobileFaceSwap__id44_id42_0001__856b58b8
Celeb-synthesis__FaceReenact__FSRT__id50_id56_0007__1fcbdab6/frame_000003.jpg,0.9919712543487549,1,Celeb-synthesis__FaceReenact__FSRT__id50_id56_0007__1fcbdab6
Celeb-synthesis__FaceSwap__MobileFaceSwap__id44_id42_0001__856b58b8/frame_000005.jpg,0.157922625541687,1,Celeb-synthesis__FaceSwap__MobileFaceSwap__id44_id42_0001__856b58b8
Celeb-real__id22_0004__b044e515/frame_000028.jpg,0.38619264960289,0,Celeb-real__id22_0004__b044e515
Celeb-real__id22_0004__b044e515/frame_000029.jpg,0.41419145464897156,0,Celeb-real__id22_0004__b044e515
Celeb-real__id54_0002__c9b3819e/frame_000026.jpg,0.21769198775291443,0,Celeb-real__id54_0002__c9b3819e
Celeb-real__id22_0001__87f936ab/frame_000002.jpg,0.2263965755701065,0,Celeb-real__id22_0001__87f936ab
Celeb-synthesis__FaceReenact__MCNET__id1_id26_0009__f4350343/frame_000008.jpg,0.21054720878601074,1,Celeb-synthesis__FaceReenact__MCNET__id1_id26_0009__f4350343
Celeb-synthesis__FaceReenact__DaGAN__id52_id49_0006__6d570d42/frame_000026.jpg,0.20779749751091003,1,Celeb-synthesis__FaceReenact__DaGAN__id52_id49_0006__6d570d42
Celeb-synthesis__FaceReenact__LivePortrait__id1_id9_0006__392823df/frame_000017.jpg,0.10028716921806335,1,Celeb-synthesis__FaceReenact__LivePortrait__id1_id9_0006__392823df
Celeb-synthesis__FaceSwap__UniFace__id50_id54_0004__6af864e5/frame_000012.jpg,0.40289929509162903,1,Celeb-synthesis__FaceSwap__UniFace__id50_id54_0004__6af864e5
Celeb-synthesis__FaceReenact__FSRT__id23_id31_0002__4e62bc1c/frame_000016.jpg,0.5136847496032715,1,Celeb-synthesis__FaceReenact__FSRT__id23_id31_0002__4e62bc1c
Celeb-synthesis__FaceSwap__HifiFace__id52_id53_0008__8619ea75/frame_000025.jpg,0.27039891481399536,1,Celeb-synthesis__FaceSwap__HifiFace__id52_id53_0008__8619ea75
Celeb-real__id19_0000__795a8811/frame_000019.jpg,0.10825034230947495,0,Celeb-real__id19_0000__795a8811
Celeb-real__id41_0003__9cf548e2/frame_000009.jpg,0.4127863645553589,0,Celeb-real__id41_0003__9cf548e2
Celeb-synthesis__FaceSwap__Celeb-DF-v2__id23_id27_0000__4a141e3e/frame_000021.jpg,0.4436982572078705,1,Celeb-synthesis__FaceSwap__Celeb-DF-v2__id23_id27_0000__4a141e3e
Celeb-synthesis__TalkingFace__FLOAT__id52_0001_test_id08374_FW6ALFdkBfk__5bcde2e2/frame_000002.jpg,0.08702940493822098,1,Celeb-synthesis__TalkingFace__FLOAT__id52_0001_test_id08374_FW6ALFdkBfk__5bcde2e2
Celeb-real__id52_0003__d335faab/frame_000002.jpg,0.3063022196292877,0,Celeb-real__id52_0003__d335faab
Celeb-synthesis__TalkingFace__SadTalker__id19_0007_test_id01822_wV0Fl0ZN7Vg__395158c2/frame_000016.jpg,0.8097909092903137,1,Celeb-synthesis__TalkingFace__SadTalker__id19_0007_test_id01822_wV0Fl0ZN7Vg__395158c2
YouTube-real__00207__44d1e320/frame_000011.jpg,0.43948841094970703,0,YouTube-real__00207__44d1e320
Celeb-synthesis__TalkingFace__EchoMimic__id1_0000_test_id04862_NPOoEt--t_g__a7ce9fe6/frame_000005.jpg,0.33228543400764465,1,Celeb-synthesis__TalkingFace__EchoMimic__id1_0000_test_id04862_NPOoEt--t_g__a7ce9fe6
YouTube-real__00269__8f759e63/frame_000005.jpg,0.3081792891025543,0,YouTube-real__00269__8f759e63
Celeb-real__id19_0000__795a8811/frame_000017.jpg,0.1444460153579712,0,Celeb-real__id19_0000__795a8811
YouTube-real__00088__082b4c4c/frame_000021.jpg,0.42751267552375793,0,YouTube-real__00088__082b4c4c
YouTube-real__00134__d5e585d9/frame_000013.jpg,0.44401615858078003,0,YouTube-real__00134__d5e585d9
Celeb-real__id52_0003__d335faab/frame_000025.jpg,0.2825196087360382,0,Celeb-real__id52_0003__d335faab
YouTube-real__00214__25dcc0b1/frame_000007.jpg,0.4522743821144104,0,YouTube-real__00214__25dcc0b1
Celeb-real__id44_0005__9170560b/frame_000010.jpg,0.4304279386997223,0,Celeb-real__id44_0005__9170560b
Celeb-synthesis__FaceSwap__Celeb-DF-v2__id50_id56_0000__d849d5e0/frame_000005.jpg,0.12247075140476227,1,Celeb-synthesis__FaceSwap__Celeb-DF-v2__id50_id56_0000__d849d5e0
Celeb-synthesis__FaceReenact__LIA__id1_id17_0006__8fc47d98/frame_000016.jpg,0.5956250429153442,1,Celeb-synthesis__FaceReenact__LIA__id1_id17_0006__8fc47d98
YouTube-real__00241__65558a5a/frame_000006.jpg,0.48070454597473145,0,YouTube-real__00241__65558a5a
YouTube-real__00024__21bb6f4b/frame_000003.jpg,0.4153864085674286,0,YouTube-real__00024__21bb6f4b
Celeb-synthesis__FaceSwap__MobileFaceSwap__id44_id42_0001__856b58b8/frame_000018.jpg,0.21769198775291443,1,Celeb-synthesis__FaceSwap__MobileFaceSwap__id44_id42_0001__856b58b8
Celeb-synthesis__FaceReenact__LivePortrait__id50_id54_0006__cbc29304/frame_000024.jpg,0.24462081491947174,1,Celeb-synthesis__FaceReenact__LivePortrait__id50_id54_0006__cbc29304
Celeb-real__id10_0006__556711a5/frame_000007.jpg,0.34109362959861755,0,Celeb-real__id10_0006__556711a5
Celeb-real__id23_0008__8895b8e9/frame_000005.jpg,0.4160580635070801,0,Celeb-real__id23_0008__8895b8e9
YouTube-real__00075__0ae7a63e/frame_000023.jpg,0.477688729763031,0,YouTube-real__00075__0ae7a63e
YouTube-real__00188__1dfcd8c6/frame_000025.jpg,0.39648517966270447,0,YouTube-real__00188__1dfcd8c6
YouTube-real__00237__aaeb197a/frame_000006.jpg,0.3287579119205475,0,YouTube-real__00237__aaeb197a
Celeb-synthesis__TalkingFace__EDTalk__id10_0003_test_id05055_1lsf8QC-Lck__7890d8bb/frame_000023.jpg,0.9924530386924744,1,Celeb-synthesis__TalkingFace__EDTalk__id10_0003_test_id05055_1lsf8QC-Lck__7890d8bb
Celeb-synthesis__TalkingFace__EchoMimic__id1_0000_test_id04862_NPOoEt--t_g__a7ce9fe6/frame_000002.jpg,0.15268756449222565,1,Celeb-synthesis__TalkingFace__EchoMimic__id1_0000_test_id04862_NPOoEt--t_g__a7ce9fe6
YouTube-real__00035__97d80fd9/frame_000023.jpg,0.005499509163200855,0,YouTube-real__00035__97d80fd9
YouTube-real__00096__5cc42443/frame_000007.jpg,0.4655602276325226,0,YouTube-real__00096__5cc42443
YouTube-real__00146__85d6bb79/frame_000016.jpg,0.33064591884613037,0,YouTube-real__00146__85d6bb79
Celeb-real__id23_0003__a72d5360/frame_000023.jpg,0.2784546911716461,0,Celeb-real__id23_0003__a72d5360
YouTube-real__00196__a95352ad/frame_000014.jpg,0.0672706738114357,0,YouTube-real__00196__a95352ad
Celeb-synthesis__FaceReenact__HyperReenact__id23_id30_0003__e075b4e5/frame_000008.jpg,0.3705545961856842,1,Celeb-synthesis__FaceReenact__HyperReenact__id23_id30_0003__e075b4e5
Celeb-synthesis__FaceSwap__HifiFace__id1_id23_0006__682444db/frame_000023.jpg,0.4601748287677765,1,Celeb-synthesis__FaceSwap__HifiFace__id1_id23_0006__682444db
YouTube-real__00206__5a5fdf70/frame_000019.jpg,0.4212225079536438,0,YouTube-real__00206__5a5fdf70
YouTube-real__00205__7e19abde/frame_000011.jpg,0.21593402326107025,0,YouTube-real__00205__7e19abde
YouTube-real__00024__21bb6f4b/frame_000007.jpg,0.39855706691741943,0,YouTube-real__00024__21bb6f4b
Celeb-real__id23_0003__a72d5360/frame_000026.jpg,0.2505825459957123,0,Celeb-real__id23_0003__a72d5360
Celeb-synthesis__FaceReenact__MCNET__id1_id26_0009__f4350343/frame_000001.jpg,0.01703784056007862,1,Celeb-synthesis__FaceReenact__MCNET__id1_id26_0009__f4350343
YouTube-real__00269__8f759e63/frame_000001.jpg,0.1935497224330902,0,YouTube-real__00269__8f759e63
YouTube-real__00206__5a5fdf70/frame_000012.jpg,0.45567142963409424,0,YouTube-real__00206__5a5fdf70
Celeb-synthesis__FaceReenact__LIA__id1_id17_0006__8fc47d98/frame_000019.jpg,0.6637508273124695,1,Celeb-synthesis__FaceReenact__LIA__id1_id17_0006__8fc47d98
Celeb-synthesis__FaceSwap__UniFace__id19_id26_0002__4c8417c3/frame_000007.jpg,0.39015188813209534,1,Celeb-synthesis__FaceSwap__UniFace__id19_id26_0002__4c8417c3
Celeb-real__id44_0005__9170560b/frame_000026.jpg,0.4118904173374176,0,Celeb-real__id44_0005__9170560b
Celeb-real__id50_0005__3870d23c/frame_000004.jpg,0.46553730964660645,0,Celeb-real__id50_0005__3870d23c
Celeb-real__id19_0007__a1e0f6a6/frame_000015.jpg,0.061823777854442596,0,Celeb-real__id19_0007__a1e0f6a6
Celeb-synthesis__TalkingFace__SadTalker__id50_0003_test_id03382_NlRnEAJTS3Y__1d0fa42c/frame_000016.jpg,0.6994483470916748,1,Celeb-synthesis__TalkingFace__SadTalker__id50_0003_test_id03382_NlRnEAJTS3Y__1d0fa42c
Celeb-synthesis__FaceReenact__LivePortrait__id19_id26_0006__4517e423/frame_000012.jpg,0.28838682174682617,1,Celeb-synthesis__FaceReenact__LivePortrait__id19_id26_0006__4517e423
Celeb-real__id22_0009__54037f2f/frame_000002.jpg,0.19791990518569946,0,Celeb-real__id22_0009__54037f2f
YouTube-real__00055__e841059e/frame_000021.jpg,0.14171600341796875,0,YouTube-real__00055__e841059e
Celeb-synthesis__FaceReenact__FSRT__id23_id31_0002__4e62bc1c/frame_000010.jpg,0.733889639377594,1,Celeb-synthesis__FaceReenact__FSRT__id23_id31_0002__4e62bc1c
Celeb-real__id24_0004__319940dc/frame_000001.jpg,0.15734711289405823,0,Celeb-real__id24_0004__319940dc
Celeb-real__id24_0003__a477989b/frame_000005.jpg,0.35873857140541077,0,Celeb-real__id24_0003__a477989b
YouTube-real__00015__ccd8f38b/frame_000026.jpg,0.40171724557876587,0,YouTube-real__00015__ccd8f38b
YouTube-real__00064__25534500/frame_000013.jpg,0.42972058057785034,0,YouTube-real__00064__25534500
YouTube-real__00240__656faf6d/frame_000010.jpg,0.22857265174388885,0,YouTube-real__00240__656faf6d
Celeb-synthesis__FaceSwap__BlendFace__id24_id19_0000__d3b9420c/frame_000023.jpg,0.43724966049194336,1,Celeb-synthesis__FaceSwap__BlendFace__id24_id19_0000__d3b9420c
YouTube-real__00012__3a81ebd4/frame_000016.jpg,0.3893815875053406,0,YouTube-real__00012__3a81ebd4
Celeb-real__id10_0009__00911e7c/frame_000022.jpg,0.48853716254234314,0,Celeb-real__id10_0009__00911e7c
YouTube-real__00024__21bb6f4b/frame_000009.jpg,0.38802799582481384,0,YouTube-real__00024__21bb6f4b
Celeb-synthesis__FaceReenact__MCNET__id54_id53_0001__49ea4084/frame_000027.jpg,0.6889115571975708,1,Celeb-synthesis__FaceReenact__MCNET__id54_id53_0001__49ea4084
YouTube-real__00038__9fde613b/frame_000019.jpg,0.4760740399360657,0,YouTube-real__00038__9fde613b
Celeb-real__id19_0003__02a18478/frame_000017.jpg,0.9937997460365295,0,Celeb-real__id19_0003__02a18478
Celeb-synthesis__FaceReenact__LIA__id19_id20_0007__f00570e7/frame_000031.jpg,0.7451988458633423,1,Celeb-synthesis__FaceReenact__LIA__id19_id20_0007__f00570e7
YouTube-real__00127__3264da78/frame_000012.jpg,0.20034338533878326,0,YouTube-real__00127__3264da78
YouTube-real__00015__ccd8f38b/frame_000025.jpg,0.4005829393863678,0,YouTube-real__00015__ccd8f38b
Celeb-synthesis__TalkingFace__EchoMimic__id24_0009_test_id01000_f-mjLyC1-4g__3e1aa409/frame_000027.jpg,0.04401813820004463,1,Celeb-synthesis__TalkingFace__EchoMimic__id24_0009_test_id01000_f-mjLyC1-4g__3e1aa409
Celeb-synthesis__FaceSwap__SimSwap__id23_id0_0003__edbd5e74/frame_000012.jpg,0.2510291635990143,1,Celeb-synthesis__FaceSwap__SimSwap__id23_id0_0003__edbd5e74
Celeb-synthesis__FaceSwap__BlendFace__id24_id19_0000__d3b9420c/frame_000019.jpg,0.36518099904060364,1,Celeb-synthesis__FaceSwap__BlendFace__id24_id19_0000__d3b9420c
Celeb-synthesis__FaceSwap__UniFace__id50_id54_0004__6af864e5/frame_000015.jpg,0.4138604700565338,1,Celeb-synthesis__FaceSwap__UniFace__id50_id54_0004__6af864e5
Celeb-synthesis__TalkingFace__IP_LAP__id44_0004_test_id01822_jmFGgwXCuW0__ee97d12d/frame_000018.jpg,0.9799271821975708,1,Celeb-synthesis__TalkingFace__IP_LAP__id44_0004_test_id01822_jmFGgwXCuW0__ee97d12d
Celeb-real__id23_0002__ace021ef/frame_000020.jpg,0.1557382345199585,0,Celeb-real__id23_0002__ace021ef
Celeb-real__id50_0004__81ceaea0/frame_000029.jpg,0.4100087583065033,0,Celeb-real__id50_0004__81ceaea0
Celeb-real__id22_0001__87f936ab/frame_000031.jpg,0.15263858437538147,0,Celeb-real__id22_0001__87f936ab
Celeb-real__id44_0000__e7d85637/frame_000025.jpg,0.2935776114463806,0,Celeb-real__id44_0000__e7d85637
YouTube-real__00099__65380240/frame_000031.jpg,0.29811638593673706,0,YouTube-real__00099__65380240
Celeb-synthesis__TalkingFace__EDTalk__id24_0002_test_id01228_SJQOZPMPSSg__56304908/frame_000013.jpg,0.4943818151950836,1,Celeb-synthesis__TalkingFace__EDTalk__id24_0002_test_id01228_SJQOZPMPSSg__56304908
YouTube-real__00025__db3eb10e/frame_000026.jpg,0.4894302189350128,0,YouTube-real__00025__db3eb10e
Celeb-synthesis__TalkingFace__EDTalk__id10_0003_test_id05055_1lsf8QC-Lck__7890d8bb/frame_000005.jpg,0.9392447471618652,1,Celeb-synthesis__TalkingFace__EDTalk__id10_0003_test_id05055_1lsf8QC-Lck__7890d8bb
Celeb-real__id44_0005__9170560b/frame_000011.jpg,0.41981416940689087,0,Celeb-real__id44_0005__9170560b
Celeb-synthesis__FaceSwap__UniFace__id50_id54_0004__6af864e5/frame_000024.jpg,0.4155876040458679,1,Celeb-synthesis__FaceSwap__UniFace__id50_id54_0004__6af864e5
Celeb-synthesis__FaceReenact__HyperReenact__id22_id25_0003__4a6800d3/frame_000003.jpg,0.6696447730064392,1,Celeb-synthesis__FaceReenact__HyperReenact__id22_id25_0003__4a6800d3
Celeb-synthesis__FaceReenact__TPSMM__id50_id57_0001__7ad6b6a4/frame_000029.jpg,0.5702732801437378,1,Celeb-synthesis__FaceReenact__TPSMM__id50_id57_0001__7ad6b6a4
Celeb-real__id19_0000__795a8811/frame_000005.jpg,0.282646119594574,0,Celeb-real__id19_0000__795a8811
YouTube-real__00237__aaeb197a/frame_000016.jpg,0.31911003589630127,0,YouTube-real__00237__aaeb197a
Celeb-real__id41_0007__0653214a/frame_000002.jpg,0.39962008595466614,0,Celeb-real__id41_0007__0653214a
Celeb-synthesis__FaceReenact__MCNET__id54_id53_0001__49ea4084/frame_000010.jpg,0.5592199563980103,1,Celeb-synthesis__FaceReenact__MCNET__id54_id53_0001__49ea4084
Celeb-synthesis__FaceReenact__MCNET__id44_id46_0002__55fffb16/frame_000016.jpg,0.9381240606307983,1,Celeb-synthesis__FaceReenact__MCNET__id44_id46_0002__55fffb16
Celeb-synthesis__TalkingFace__SadTalker__id54_0002_test_id03981_WtHDD38CbYE__17aa1a91/frame_000003.jpg,0.404101699590683,1,Celeb-synthesis__TalkingFace__SadTalker__id54_0002_test_id03981_WtHDD38CbYE__17aa1a91
Celeb-synthesis__FaceSwap__MobileFaceSwap__id1_id4_0007__3ef84e70/frame_000023.jpg,0.3784630298614502,1,Celeb-synthesis__FaceSwap__MobileFaceSwap__id1_id4_0007__3ef84e70
Celeb-real__id54_0004__3e0ab6d0/frame_000004.jpg,0.29225146770477295,0,Celeb-real__id54_0004__3e0ab6d0
YouTube-real__00213__b52f3036/frame_000012.jpg,0.2736077308654785,0,YouTube-real__00213__b52f3036
YouTube-real__00146__85d6bb79/frame_000020.jpg,0.248765230178833,0,YouTube-real__00146__85d6bb79
Celeb-synthesis__FaceReenact__LIA__id24_id19_0003__a6b7f02a/frame_000011.jpg,0.7082708477973938,1,Celeb-synthesis__FaceReenact__LIA__id24_id19_0003__a6b7f02a
YouTube-real__00050__d005a88f/frame_000005.jpg,0.19570434093475342,0,YouTube-real__00050__d005a88f
Celeb-real__id50_0004__81ceaea0/frame_000015.jpg,0.39977630972862244,0,Celeb-real__id50_0004__81ceaea0
Celeb-real__id24_0001__7b89a9c5/frame_000014.jpg,0.4359961152076721,0,Celeb-real__id24_0001__7b89a9c5
YouTube-real__00134__d5e585d9/frame_000005.jpg,0.47335052490234375,0,YouTube-real__00134__d5e585d9
Celeb-real__id50_0004__81ceaea0/frame_000014.jpg,0.4097675085067749,0,Celeb-real__id50_0004__81ceaea0
Celeb-real__id44_0004__d999d2a1/frame_000031.jpg,0.3981838524341583,0,Celeb-real__id44_0004__d999d2a1
Celeb-real__id24_0001__7b89a9c5/frame_000023.jpg,0.5681241154670715,0,Celeb-real__id24_0001__7b89a9c5
Celeb-real__id54_0001__342a1698/frame_000016.jpg,0.22877435386180878,0,Celeb-real__id54_0001__342a1698
YouTube-real__00096__5cc42443/frame_000001.jpg,0.4668788015842438,0,YouTube-real__00096__5cc42443
Celeb-synthesis__FaceSwap__InSwapper__id1_id31_0006__3fbaaa15/frame_000030.jpg,0.13653239607810974,1,Celeb-synthesis__FaceSwap__InSwapper__id1_id31_0006__3fbaaa15
Celeb-synthesis__FaceReenact__HyperReenact__id19_id23_0009__210ba216/frame_000004.jpg,0.7616887092590332,1,Celeb-synthesis__FaceReenact__HyperReenact__id19_id23_0009__210ba216
YouTube-real__00172__5894f923/frame_000012.jpg,0.38159334659576416,0,YouTube-real__00172__5894f923
Celeb-synthesis__FaceSwap__UniFace__id19_id26_0002__4c8417c3/frame_000025.jpg,0.3689015209674835,1,Celeb-synthesis__FaceSwap__UniFace__id19_id26_0002__4c8417c3
Celeb-real__id23_0002__ace021ef/frame_000026.jpg,0.10197193175554276,0,Celeb-real__id23_0002__ace021ef
Celeb-synthesis__TalkingFace__IP_LAP__id54_0003_test_id02317_B_Tih3Eph2k__e9dd2498/frame_000031.jpg,0.9082674384117126,1,Celeb-synthesis__TalkingFace__IP_LAP__id54_0003_test_id02317_B_Tih3Eph2k__e9dd2498
YouTube-real__00286__8f69328e/frame_000019.jpg,0.28218719363212585,0,YouTube-real__00286__8f69328e
Celeb-synthesis__FaceReenact__FSRT__id50_id56_0007__1fcbdab6/frame_000006.jpg,0.9502015113830566,1,Celeb-synthesis__FaceReenact__FSRT__id50_id56_0007__1fcbdab6
YouTube-real__00241__65558a5a/frame_000013.jpg,0.47775864601135254,0,YouTube-real__00241__65558a5a
Celeb-synthesis__FaceReenact__TPSMM__id50_id57_0001__7ad6b6a4/frame_000027.jpg,0.8406844139099121,1,Celeb-synthesis__FaceReenact__TPSMM__id50_id57_0001__7ad6b6a4
Celeb-real__id24_0004__319940dc/frame_000031.jpg,0.19276133179664612,0,Celeb-real__id24_0004__319940dc
YouTube-real__00241__65558a5a/frame_000031.jpg,0.47518235445022583,0,YouTube-real__00241__65558a5a
Celeb-synthesis__FaceReenact__LivePortrait__id19_id21_0007__427ee4ef/frame_000028.jpg,0.18490567803382874,1,Celeb-synthesis__FaceReenact__LivePortrait__id19_id21_0007__427ee4ef
YouTube-real__00205__7e19abde/frame_000022.jpg,0.17970256507396698,0,YouTube-real__00205__7e19abde
Celeb-synthesis__TalkingFace__EchoMimic__id24_0009_test_id01000_f-mjLyC1-4g__3e1aa409/frame_000004.jpg,0.10410083830356598,1,Celeb-synthesis__TalkingFace__EchoMimic__id24_0009_test_id01000_f-mjLyC1-4g__3e1aa409
YouTube-real__00204__52004e3b/frame_000028.jpg,0.6019667387008667,0,YouTube-real__00204__52004e3b
Celeb-synthesis__FaceReenact__FSRT__id23_id31_0002__4e62bc1c/frame_000007.jpg,0.3557111620903015,1,Celeb-synthesis__FaceReenact__FSRT__id23_id31_0002__4e62bc1c
Celeb-synthesis__FaceReenact__FSRT__id23_id31_0002__4e62bc1c/frame_000019.jpg,0.6109083294868469,1,Celeb-synthesis__FaceReenact__FSRT__id23_id31_0002__4e62bc1c
Celeb-synthesis__TalkingFace__AniTalker__id24_0001_test_id02019_anSrwA_9RPE__866e4f55/frame_000022.jpg,0.5028605461120605,1,Celeb-synthesis__TalkingFace__AniTalker__id24_0001_test_id02019_anSrwA_9RPE__866e4f55
Celeb-synthesis__TalkingFace__EchoMimic__id54_0004_test_id01106_mkgP19APekU__a3c8203c/frame_000018.jpg,0.4844605326652527,1,Celeb-synthesis__TalkingFace__EchoMimic__id54_0004_test_id01106_mkgP19APekU__a3c8203c
Celeb-synthesis__TalkingFace__EDTalk__id24_0000_test_id00866_0OxT7uyV-vU__9aa8a0a4/frame_000004.jpg,0.581312894821167,1,Celeb-synthesis__TalkingFace__EDTalk__id24_0000_test_id00866_0OxT7uyV-vU__9aa8a0a4
Celeb-synthesis__FaceReenact__HyperReenact__id22_id23_0001__6311249c/frame_000019.jpg,0.7139776349067688,1,Celeb-synthesis__FaceReenact__HyperReenact__id22_id23_0001__6311249c
Celeb-synthesis__FaceReenact__LivePortrait__id1_id9_0006__392823df/frame_000029.jpg,0.2224891632795334,1,Celeb-synthesis__FaceReenact__LivePortrait__id1_id9_0006__392823df
Celeb-real__id41_0003__9cf548e2/frame_000030.jpg,0.4004860818386078,0,Celeb-real__id41_0003__9cf548e2
YouTube-real__00264__742b463d/frame_000016.jpg,0.3923265039920807,0,YouTube-real__00264__742b463d
Celeb-real__id24_0003__a477989b/frame_000007.jpg,0.4167739748954773,0,Celeb-real__id24_0003__a477989b
YouTube-real__00188__1dfcd8c6/frame_000011.jpg,0.2520580291748047,0,YouTube-real__00188__1dfcd8c6
Celeb-synthesis__FaceReenact__TPSMM__id50_id57_0001__7ad6b6a4/frame_000013.jpg,0.6379424929618835,1,Celeb-synthesis__FaceReenact__TPSMM__id50_id57_0001__7ad6b6a4
YouTube-real__00192__40a2635f/frame_000025.jpg,0.12643036246299744,0,YouTube-real__00192__40a2635f
Celeb-synthesis__TalkingFace__AniTalker__id8_0002_test_id00817_EPPT9urr8Ew__fb7a52bb/frame_000013.jpg,0.9540953636169434,1,Celeb-synthesis__TalkingFace__AniTalker__id8_0002_test_id00817_EPPT9urr8Ew__fb7a52bb
